artist,song,popularity,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,clusters
Maria Rita Stumpf,Lamento Africano/Rictus,0,spotify:track:3lWBtRPQoqufAvQmR1Tknp,0.51,0.677,10,-10.884,0,0.0507,0.481,0.00343,0.114,0.512,88.208,audio_features,3lWBtRPQoqufAvQmR1Tknp,https://api.spotify.com/v1/tracks/3lWBtRPQoqufAvQmR1Tknp,https://api.spotify.com/v1/audio-analysis/3lWBtRPQoqufAvQmR1Tknp,266381,3,4
Harco Pront,And Then,1,spotify:track:3mJrKafWXPLXyDHmoLQeWi,0.447,0.0809,0,-21.552,0,0.0565,0.508,2.21e-05,0.12,0.221,80.608,audio_features,3mJrKafWXPLXyDHmoLQeWi,https://api.spotify.com/v1/tracks/3mJrKafWXPLXyDHmoLQeWi,https://api.spotify.com/v1/audio-analysis/3mJrKafWXPLXyDHmoLQeWi,71320,4,5
Caribou,Sunsesame,0,spotify:track:6ih6SxoeCVOxPzeoE69PzW,0.486,0.32,0,-13.713,1,0.0425,0.874,0.855,0.107,0.0739,167.546,audio_features,6ih6SxoeCVOxPzeoE69PzW,https://api.spotify.com/v1/tracks/6ih6SxoeCVOxPzeoE69PzW,https://api.spotify.com/v1/audio-analysis/6ih6SxoeCVOxPzeoE69PzW,251453,4,5
Carlton Williams,Prison Song,49,spotify:track:7kpYvT7rc1PstHASHqokXo,0.55,0.452,0,-12.666,1,0.0738,0.317,5.98e-06,0.726,0.25,78.143,audio_features,7kpYvT7rc1PstHASHqokXo,https://api.spotify.com/v1/tracks/7kpYvT7rc1PstHASHqokXo,https://api.spotify.com/v1/audio-analysis/7kpYvT7rc1PstHASHqokXo,166449,4,1
Barış Manço,Hal Hal,41,spotify:track:0lrfWTxWwdZWWtJsXXL31z,0.537,0.571,7,-16.386,1,0.0817,0.517,0.0,0.262,0.975,193.862,audio_features,0lrfWTxWwdZWWtJsXXL31z,https://api.spotify.com/v1/tracks/0lrfWTxWwdZWWtJsXXL31z,https://api.spotify.com/v1/audio-analysis/0lrfWTxWwdZWWtJsXXL31z,216360,4,3
Kool & The Gang,Dujii,31,spotify:track:7lYWY0vw6d1YQSum4Fdfy9,0.347,0.497,2,-10.429,1,0.0289,0.422,0.508,0.717,0.71,90.322,audio_features,7lYWY0vw6d1YQSum4Fdfy9,https://api.spotify.com/v1/tracks/7lYWY0vw6d1YQSum4Fdfy9,https://api.spotify.com/v1/audio-analysis/7lYWY0vw6d1YQSum4Fdfy9,362933,3,1
Lani Hall,Love Song,0,spotify:track:3YqEc4cKdMz9jy7s61ktdM,0.601,0.358,1,-15.473,1,0.0534,0.259,0.0735,0.105,0.479,73.344,audio_features,3YqEc4cKdMz9jy7s61ktdM,https://api.spotify.com/v1/tracks/3YqEc4cKdMz9jy7s61ktdM,https://api.spotify.com/v1/audio-analysis/3YqEc4cKdMz9jy7s61ktdM,191347,4,2
Caribou,"Dundas, Ontario",0,spotify:track:0Nnk9TxG3HgnFXKd1P6zEL,0.768,0.392,9,-10.179,0,0.1,0.647,0.923,0.101,0.257,120.01,audio_features,0Nnk9TxG3HgnFXKd1P6zEL,https://api.spotify.com/v1/tracks/0Nnk9TxG3HgnFXKd1P6zEL,https://api.spotify.com/v1/audio-analysis/0Nnk9TxG3HgnFXKd1P6zEL,264120,4,7
Daphni,Medellin,25,spotify:track:3Qc5CHJvSjUgDborUncDu1,0.901,0.725,7,-10.18,1,0.0419,0.0183,0.91,0.0851,0.846,127.993,audio_features,3Qc5CHJvSjUgDborUncDu1,https://api.spotify.com/v1/tracks/3Qc5CHJvSjUgDborUncDu1,https://api.spotify.com/v1/audio-analysis/3Qc5CHJvSjUgDborUncDu1,375447,4,9
Gladys Knight & The Pips,Don't Turn Me Away,13,spotify:track:5GzZHQkyjHqZMPh4Lwjztn,0.481,0.354,1,-12.392,0,0.0256,0.594,0.0,0.405,0.346,81.003,audio_features,5GzZHQkyjHqZMPh4Lwjztn,https://api.spotify.com/v1/tracks/5GzZHQkyjHqZMPh4Lwjztn,https://api.spotify.com/v1/audio-analysis/5GzZHQkyjHqZMPh4Lwjztn,173040,3,5
Nemo,The Waving Theme,3,spotify:track:1wNMZfSZsPOwxX8D7QRHG9,0.33,0.805,6,-7.667,1,0.035,0.044,0.8,0.124,0.489,143.325,audio_features,1wNMZfSZsPOwxX8D7QRHG9,https://api.spotify.com/v1/tracks/1wNMZfSZsPOwxX8D7QRHG9,https://api.spotify.com/v1/audio-analysis/1wNMZfSZsPOwxX8D7QRHG9,160347,1,6
Trio Esperança,Nao Aguento Voce,25,spotify:track:1kRbxCZL5BThW1tRzdeKhr,0.612,0.428,4,-13.134,0,0.0369,0.471,0.125,0.395,0.67,108.622,audio_features,1kRbxCZL5BThW1tRzdeKhr,https://api.spotify.com/v1/tracks/1kRbxCZL5BThW1tRzdeKhr,https://api.spotify.com/v1/audio-analysis/1kRbxCZL5BThW1tRzdeKhr,122327,4,2
Tartit,Tihar bayatin - Live,0,spotify:track:7AaxnZIg5tHt16tWy5G42g,0.69,0.502,1,-9.425,1,0.082,0.772,0.000518,0.169,0.409,113.307,audio_features,7AaxnZIg5tHt16tWy5G42g,https://api.spotify.com/v1/tracks/7AaxnZIg5tHt16tWy5G42g,https://api.spotify.com/v1/audio-analysis/7AaxnZIg5tHt16tWy5G42g,183653,4,2
Haruomi Hosono,DOWN TO THE EARTH/大地へ,9,spotify:track:0A5MqwtpgSnncZVgyzq8Gy,0.821,0.3,5,-20.316,1,0.219,0.848,0.00965,0.282,0.176,123.016,audio_features,0A5MqwtpgSnncZVgyzq8Gy,https://api.spotify.com/v1/tracks/0A5MqwtpgSnncZVgyzq8Gy,https://api.spotify.com/v1/audio-analysis/0A5MqwtpgSnncZVgyzq8Gy,179387,4,5
Caribou,Leave House,0,spotify:track:2AdTIN6xoqfHzgjuRZun4V,0.801,0.642,7,-8.347,1,0.0933,0.0447,0.124,0.154,0.78,137.604,audio_features,2AdTIN6xoqfHzgjuRZun4V,https://api.spotify.com/v1/tracks/2AdTIN6xoqfHzgjuRZun4V,https://api.spotify.com/v1/audio-analysis/2AdTIN6xoqfHzgjuRZun4V,312360,4,4
Ennio Morricone,"Guerra e pace, pollo e brace 1",0,spotify:track:1uRSefkxV6thClaZIIP29d,0.86,0.966,7,-8.69,1,0.0358,0.166,0.00383,0.101,0.951,123.076,audio_features,1uRSefkxV6thClaZIIP29d,https://api.spotify.com/v1/tracks/1uRSefkxV6thClaZIIP29d,https://api.spotify.com/v1/audio-analysis/1uRSefkxV6thClaZIIP29d,149693,4,4
Yanti Bersaudara,Bandung,0,spotify:track:1csf328Cg2lmw9OosEZhiD,0.494,0.414,7,-12.401,1,0.035,0.389,0.0,0.186,0.419,74.636,audio_features,1csf328Cg2lmw9OosEZhiD,https://api.spotify.com/v1/tracks/1csf328Cg2lmw9OosEZhiD,https://api.spotify.com/v1/audio-analysis/1csf328Cg2lmw9OosEZhiD,169052,4,5
Dwain Vinyard,Searching For The Truth,0,spotify:track:7i3PTd2RKor2hUAXh9HuEe,0.529,0.452,7,-12.33,1,0.0672,0.438,0.00024,0.0901,0.391,146.332,audio_features,7i3PTd2RKor2hUAXh9HuEe,https://api.spotify.com/v1/tracks/7i3PTd2RKor2hUAXh9HuEe,https://api.spotify.com/v1/audio-analysis/7i3PTd2RKor2hUAXh9HuEe,279453,4,3
"Johnson, Hawkins, Tatum & Durr",You Can't Blame Me,0,spotify:track:0mVOaql40Z4yoCsJDHgvMy,0.337,0.734,1,-5.961,0,0.0451,0.443,2.95e-05,0.598,0.768,169.259,audio_features,0mVOaql40Z4yoCsJDHgvMy,https://api.spotify.com/v1/tracks/0mVOaql40Z4yoCsJDHgvMy,https://api.spotify.com/v1/audio-analysis/0mVOaql40Z4yoCsJDHgvMy,208120,4,1
Energettics,You Make Me Nothing,0,spotify:track:2fGPYE0AxKr8LGlGNluCcx,0.522,0.743,4,-8.656,0,0.0682,0.423,0.0,0.1,0.941,104.313,audio_features,2fGPYE0AxKr8LGlGNluCcx,https://api.spotify.com/v1/tracks/2fGPYE0AxKr8LGlGNluCcx,https://api.spotify.com/v1/audio-analysis/2fGPYE0AxKr8LGlGNluCcx,158482,4,2
Caribou,Drumheller,0,spotify:track:5cQgBMyvTkDJgiZhRQDpyq,0.342,0.462,2,-16.952,1,0.0354,0.056,0.325,0.0842,0.0716,102.314,audio_features,5cQgBMyvTkDJgiZhRQDpyq,https://api.spotify.com/v1/tracks/5cQgBMyvTkDJgiZhRQDpyq,https://api.spotify.com/v1/audio-analysis/5cQgBMyvTkDJgiZhRQDpyq,93600,4,7
"Sly, Slick & Wicked",Love's Gonna Pack up and Walk Out,0,spotify:track:4cREcoW0V6qkgUJIvanctS,0.75,0.334,1,-9.76,1,0.128,0.636,0.0,0.169,0.763,142.055,audio_features,4cREcoW0V6qkgUJIvanctS,https://api.spotify.com/v1/tracks/4cREcoW0V6qkgUJIvanctS,https://api.spotify.com/v1/audio-analysis/4cREcoW0V6qkgUJIvanctS,194333,4,2
Daphni,If,24,spotify:track:6jC0JijhQwIq7dKHT9THok,0.627,0.979,8,-6.318,0,0.0356,0.000264,0.95,0.154,0.616,128.05,audio_features,6jC0JijhQwIq7dKHT9THok,https://api.spotify.com/v1/tracks/6jC0JijhQwIq7dKHT9THok,https://api.spotify.com/v1/audio-analysis/6jC0JijhQwIq7dKHT9THok,287195,4,9
The Impressions,Seven Years,34,spotify:track:4CizK36Hxq8tYxi5qYypfN,0.574,0.642,11,-9.966,1,0.0449,0.341,8.06e-05,0.477,0.944,94.575,audio_features,4CizK36Hxq8tYxi5qYypfN,https://api.spotify.com/v1/tracks/4CizK36Hxq8tYxi5qYypfN,https://api.spotify.com/v1/audio-analysis/4CizK36Hxq8tYxi5qYypfN,144600,4,4
Steve Kuhn,The Meaning of Love,36,spotify:track:7JThsKQRZacFinuHF6cpYH,0.405,0.34,7,-15.868,1,0.0338,0.615,0.599,0.0981,0.337,106.806,audio_features,7JThsKQRZacFinuHF6cpYH,https://api.spotify.com/v1/tracks/7JThsKQRZacFinuHF6cpYH,https://api.spotify.com/v1/audio-analysis/7JThsKQRZacFinuHF6cpYH,180293,4,5
Schacke,Kisloty People,0,spotify:track:0JK5Dq2DioG900WJ7PvDni,0.663,0.826,6,-7.79,0,0.0501,6.28e-05,0.034,0.0953,0.69,144.99,audio_features,0JK5Dq2DioG900WJ7PvDni,https://api.spotify.com/v1/tracks/0JK5Dq2DioG900WJ7PvDni,https://api.spotify.com/v1/audio-analysis/0JK5Dq2DioG900WJ7PvDni,361696,4,4
Vainqueur,"Antistatic, Pt. 2",4,spotify:track:3tpxN2QId2hQnNZmiv7zJW,0.535,0.364,11,-16.788,0,0.112,0.058,0.936,0.251,0.461,185.162,audio_features,3tpxN2QId2hQnNZmiv7zJW,https://api.spotify.com/v1/tracks/3tpxN2QId2hQnNZmiv7zJW,https://api.spotify.com/v1/audio-analysis/3tpxN2QId2hQnNZmiv7zJW,741111,3,3
Caribou,Back Home,0,spotify:track:7mcVeHNQ06UbEVUVWPDBlt,0.552,0.539,8,-11.079,1,0.0561,0.743,0.616,0.109,0.352,160.018,audio_features,7mcVeHNQ06UbEVUVWPDBlt,https://api.spotify.com/v1/tracks/7mcVeHNQ06UbEVUVWPDBlt,https://api.spotify.com/v1/audio-analysis/7mcVeHNQ06UbEVUVWPDBlt,213187,4,3
Jack Sass Band,Where Is the Love (You Promised Me),11,spotify:track:0W7MaHMkt6hAvd3YZGaUQn,0.679,0.856,5,-7.822,1,0.134,0.518,0.0,0.57,0.555,104.335,audio_features,0W7MaHMkt6hAvd3YZGaUQn,https://api.spotify.com/v1/tracks/0W7MaHMkt6hAvd3YZGaUQn,https://api.spotify.com/v1/audio-analysis/0W7MaHMkt6hAvd3YZGaUQn,175253,4,1
Stargate,Driving Hyperreality,8,spotify:track:2RrQRqUulQvdImAn2faJR9,0.409,0.635,9,-11.949,0,0.0339,0.695,0.869,0.0911,0.633,164.245,audio_features,2RrQRqUulQvdImAn2faJR9,https://api.spotify.com/v1/tracks/2RrQRqUulQvdImAn2faJR9,https://api.spotify.com/v1/audio-analysis/2RrQRqUulQvdImAn2faJR9,331703,4,3
Placebo,Aria,17,spotify:track:32YQ2h74dJUrhtu0xZshOh,0.539,0.423,7,-12.025,0,0.0347,0.559,0.294,0.292,0.408,104.25,audio_features,32YQ2h74dJUrhtu0xZshOh,https://api.spotify.com/v1/tracks/32YQ2h74dJUrhtu0xZshOh,https://api.spotify.com/v1/audio-analysis/32YQ2h74dJUrhtu0xZshOh,299067,4,5
Ensemble Amaro de Souza,Capoeira na vila,5,spotify:track:5OlZuVgXKzYj90qcQQjBDg,0.805,0.65,5,-16.846,0,0.128,0.454,0.000622,0.235,0.855,101.841,audio_features,5OlZuVgXKzYj90qcQQjBDg,https://api.spotify.com/v1/tracks/5OlZuVgXKzYj90qcQQjBDg,https://api.spotify.com/v1/audio-analysis/5OlZuVgXKzYj90qcQQjBDg,260553,4,2
Finis Africae,Juana y Rosalía,13,spotify:track:39difYXr7mFJZfuQQ9OPkc,0.666,0.738,1,-14.392,1,0.029,0.474,0.592,0.0388,0.921,129.737,audio_features,39difYXr7mFJZfuQQ9OPkc,https://api.spotify.com/v1/tracks/39difYXr7mFJZfuQQ9OPkc,https://api.spotify.com/v1/audio-analysis/39difYXr7mFJZfuQQ9OPkc,129307,4,2
Carl Stone,Banteay Srey,0,spotify:track:5qiE3RJ0UPLS0QXquBv5aT,0.105,0.157,8,-20.098,1,0.0369,0.981,0.905,0.107,0.0873,88.594,audio_features,5qiE3RJ0UPLS0QXquBv5aT,https://api.spotify.com/v1/tracks/5qiE3RJ0UPLS0QXquBv5aT,https://api.spotify.com/v1/audio-analysis/5qiE3RJ0UPLS0QXquBv5aT,849239,4,8
Caribou,Bowls,29,spotify:track:6WIIoR52relQs6HLi5ceEh,0.68,0.718,4,-8.746,0,0.0535,0.00811,0.867,0.112,0.761,120.003,audio_features,6WIIoR52relQs6HLi5ceEh,https://api.spotify.com/v1/tracks/6WIIoR52relQs6HLi5ceEh,https://api.spotify.com/v1/audio-analysis/6WIIoR52relQs6HLi5ceEh,381307,4,9
Trio Ternura,A Gira,47,spotify:track:70mpYOq7kaEVOZD6IIJAaw,0.745,0.659,6,-8.882,1,0.0355,0.373,0.0,0.0891,0.962,108.322,audio_features,70mpYOq7kaEVOZD6IIJAaw,https://api.spotify.com/v1/tracks/70mpYOq7kaEVOZD6IIJAaw,https://api.spotify.com/v1/audio-analysis/70mpYOq7kaEVOZD6IIJAaw,183054,4,4
Norman Connors,Dance of Magic,6,spotify:track:7odSRO57mDig92r393tWRO,0.279,0.794,7,-10.353,1,0.113,0.00835,0.137,0.166,0.327,81.646,audio_features,7odSRO57mDig92r393tWRO,https://api.spotify.com/v1/tracks/7odSRO57mDig92r393tWRO,https://api.spotify.com/v1/audio-analysis/7odSRO57mDig92r393tWRO,1252440,4,8
CAN,A Spectacle,0,spotify:track:2Pkuu0BTyEV2GkrJkkgCRI,0.813,0.789,11,-10.525,0,0.0685,0.0389,0.139,0.324,0.815,122.95,audio_features,2Pkuu0BTyEV2GkrJkkgCRI,https://api.spotify.com/v1/tracks/2Pkuu0BTyEV2GkrJkkgCRI,https://api.spotify.com/v1/audio-analysis/2Pkuu0BTyEV2GkrJkkgCRI,352213,4,4
Billy Paul,East,19,spotify:track:7czybjNI9bQw8DvdmOdH37,0.434,0.835,11,-7.723,0,0.0483,0.0744,0.000247,0.54,0.716,106.628,audio_features,7czybjNI9bQw8DvdmOdH37,https://api.spotify.com/v1/tracks/7czybjNI9bQw8DvdmOdH37,https://api.spotify.com/v1/audio-analysis/7czybjNI9bQw8DvdmOdH37,387427,4,1
Udit Narayan,"Saat Samundar Paar, Pt. 1",42,spotify:track:1IgaGBX8ZvqBBwYMJgDg4E,0.414,0.805,8,-7.424,0,0.0762,0.356,0.000665,0.209,0.821,133.291,audio_features,1IgaGBX8ZvqBBwYMJgDg4E,https://api.spotify.com/v1/tracks/1IgaGBX8ZvqBBwYMJgDg4E,https://api.spotify.com/v1/audio-analysis/1IgaGBX8ZvqBBwYMJgDg4E,397201,4,4
Wu-Tang Clan,"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",76,spotify:track:119c93MHjrDLJTApCVGpvx,0.479,0.549,11,-10.551,0,0.373,0.57,0.0235,0.127,0.576,180.985,audio_features,119c93MHjrDLJTApCVGpvx,https://api.spotify.com/v1/tracks/119c93MHjrDLJTApCVGpvx,https://api.spotify.com/v1/audio-analysis/119c93MHjrDLJTApCVGpvx,252187,4,0
J Dilla,Interlude,0,spotify:track:193UxmgOd7yIBGO0dtD2uv,0.619,0.403,10,-11.212,1,0.133,0.31,0.0655,0.302,0.594,83.68,audio_features,193UxmgOd7yIBGO0dtD2uv,https://api.spotify.com/v1/tracks/193UxmgOd7yIBGO0dtD2uv,https://api.spotify.com/v1/audio-analysis/193UxmgOd7yIBGO0dtD2uv,49427,4,4
Virgo Four,It's A Crime - Caribou Mix,0,spotify:track:6FS65XvXouBWOgU2igJcjo,0.851,0.608,3,-10.488,0,0.0538,0.00303,0.862,0.132,0.667,125.187,audio_features,6FS65XvXouBWOgU2igJcjo,https://api.spotify.com/v1/tracks/6FS65XvXouBWOgU2igJcjo,https://api.spotify.com/v1/audio-analysis/6FS65XvXouBWOgU2igJcjo,496083,4,9
Tevo Howard,Mechanical Disco Heart,5,spotify:track:2fH6xwLT6ODRxoNY1uHCi5,0.801,0.99,10,-6.234,0,0.0604,0.00583,0.901,0.0846,0.64,123.983,audio_features,2fH6xwLT6ODRxoNY1uHCi5,https://api.spotify.com/v1/tracks/2fH6xwLT6ODRxoNY1uHCi5,https://api.spotify.com/v1/audio-analysis/2fH6xwLT6ODRxoNY1uHCi5,381000,4,9
John McLaughlin,"You Know, You Know",31,spotify:track:0KBjFrKkWhJMjdLX1wBgzg,0.481,0.204,9,-20.868,1,0.0691,0.229,0.688,0.11,0.133,136.696,audio_features,0KBjFrKkWhJMjdLX1wBgzg,https://api.spotify.com/v1/tracks/0KBjFrKkWhJMjdLX1wBgzg,https://api.spotify.com/v1/audio-analysis/0KBjFrKkWhJMjdLX1wBgzg,307400,4,5
Brother Ah,Enthusiasm,0,spotify:track:0XVj9G763agCozuS0d2mSn,0.616,0.714,4,-9.395,0,0.0368,0.654,0.911,0.105,0.821,136.322,audio_features,0XVj9G763agCozuS0d2mSn,https://api.spotify.com/v1/tracks/0XVj9G763agCozuS0d2mSn,https://api.spotify.com/v1/audio-analysis/0XVj9G763agCozuS0d2mSn,302176,4,9
George Semper,Extraterrestrial Search Contact Tones,2,spotify:track:1NXVkb8vl2n1eL19Kbw4Av,0.488,0.182,11,-30.615,0,0.0499,0.992,0.803,0.122,0.576,88.609,audio_features,1NXVkb8vl2n1eL19Kbw4Av,https://api.spotify.com/v1/tracks/1NXVkb8vl2n1eL19Kbw4Av,https://api.spotify.com/v1/audio-analysis/1NXVkb8vl2n1eL19Kbw4Av,67489,3,5
Joni Mitchell,Both Sides Now,0,spotify:track:3NW1YMA8kfNVTzGJCGBS8m,0.623,0.156,6,-15.098,1,0.0308,0.912,0.0,0.141,0.329,97.235,audio_features,3NW1YMA8kfNVTzGJCGBS8m,https://api.spotify.com/v1/tracks/3NW1YMA8kfNVTzGJCGBS8m,https://api.spotify.com/v1/audio-analysis/3NW1YMA8kfNVTzGJCGBS8m,274560,4,5
Jai Paul,He,0,spotify:track:6ysRK6One7O5GiRVvrs0x1,0.743,0.441,11,-11.169,1,0.0898,0.514,0.00524,0.309,0.465,95.024,audio_features,6ysRK6One7O5GiRVvrs0x1,https://api.spotify.com/v1/tracks/6ysRK6One7O5GiRVvrs0x1,https://api.spotify.com/v1/audio-analysis/6ysRK6One7O5GiRVvrs0x1,268000,4,4
Jai Paul,jasmine - demo,0,spotify:track:2FDVRMuNMw1pz4d03zyrtQ,0.685,0.297,10,-9.694,0,0.0834,0.783,0.924,0.118,0.233,89.997,audio_features,2FDVRMuNMw1pz4d03zyrtQ,https://api.spotify.com/v1/tracks/2FDVRMuNMw1pz4d03zyrtQ,https://api.spotify.com/v1/audio-analysis/2FDVRMuNMw1pz4d03zyrtQ,253080,4,5
Jai Paul,Zion Wolf Theme - Unfinished,0,spotify:track:6KQB9mDc4gNT5mEebiKq7R,0.46,0.662,11,-9.814,0,0.548,0.376,0.0298,0.118,0.547,174.036,audio_features,6KQB9mDc4gNT5mEebiKq7R,https://api.spotify.com/v1/tracks/6KQB9mDc4gNT5mEebiKq7R,https://api.spotify.com/v1/audio-analysis/6KQB9mDc4gNT5mEebiKq7R,187613,4,0
Caribou,Jacknuggeted,0,spotify:track:4mOWso6Y57ClifhVit5IFE,0.451,0.743,7,-7.916,1,0.0431,0.621,0.651,0.235,0.184,147.592,audio_features,4mOWso6Y57ClifhVit5IFE,https://api.spotify.com/v1/tracks/4mOWso6Y57ClifhVit5IFE,https://api.spotify.com/v1/audio-analysis/4mOWso6Y57ClifhVit5IFE,209227,4,3
Eddie Callahan,Santa Cruz Mountains,10,spotify:track:135g8zSiXUO7AXARXo3BX5,0.406,0.655,10,-8.338,1,0.0287,0.0445,0.048,0.169,0.622,80.708,audio_features,135g8zSiXUO7AXARXo3BX5,https://api.spotify.com/v1/tracks/135g8zSiXUO7AXARXo3BX5,https://api.spotify.com/v1/audio-analysis/135g8zSiXUO7AXARXo3BX5,217107,4,4
Lorraine Johnson,The More I Get the More I Want,22,spotify:track:646oiuVTJJpfUJlprBSKIk,0.786,0.686,11,-9.776,1,0.0696,0.125,0.0922,0.109,0.802,129.856,audio_features,646oiuVTJJpfUJlprBSKIk,https://api.spotify.com/v1/tracks/646oiuVTJJpfUJlprBSKIk,https://api.spotify.com/v1/audio-analysis/646oiuVTJJpfUJlprBSKIk,360813,4,4
Lou Harrison,Four Pieces for Harp - Produced,9,spotify:track:2PpEFsJRVpGAIdscHcukwq,0.459,0.282,4,-25.237,0,0.072,0.976,0.949,0.0954,0.32,139.897,audio_features,2PpEFsJRVpGAIdscHcukwq,https://api.spotify.com/v1/tracks/2PpEFsJRVpGAIdscHcukwq,https://api.spotify.com/v1/audio-analysis/2PpEFsJRVpGAIdscHcukwq,143867,4,5
